Year,"Header","Source","URL"
2012,"Экспорт Российской Федерации сжиженного природного газа ...","www.cbr.ru/statistics/print.aspx?file=credit_statistics/Liquefied...","http://www.cbr.ru/statistics/print.aspx?file=credit_statistics/Liquefied-Gas.htm&pid=svs&sid=ITM_20011"
2012,"Хотите подключить газ?","dokagaz.ru","http://bs.yandex.ru/count/IoxrOJ8UjlG40000gOA0ZhO3s6m5XPmf39K2cm5kGxS2A068kKSgi0Q9yvA4Pf-Wc4K5c0UTgpuT4QPzYgy2ESwziJk1206g0QMjUBu2ZG6Hj8veRmkJXGsP1KACbRvEjfYV5xMG1HIWaxHFhvM-JhEOGnIqa0KKsPEqJzgOGnIKceOjfum9gA77tIQX-DxVLjjFU7O5em6am000010Chkbz0h_FiY6oiGEog1400hchFXqHmV__________3yBmVFhJGyx2qGF40SMF3zB__________m_J__________yFVHe0"
2012,"Расчет расхода газа для ТУ","stm-m.ru","http://bs.yandex.ru/count/IoxrOLp5WIa40000gOA0ZhO3s6m5XPmf39K2cm5kGxS2A04oYBqwYT02YVDg1trZco4Q3vW7dPev1wOiYhARPAq3lRKmRSy3gW6bf-QL1eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z91J1w2GfWwla5C7sP1g69INPMEdZs-ee5DQ1w7utjzMsqzuTWMZ0QJ0000040okwNq2ly-o8RAn0xAe4G02kPev1y7__________m_2y7pwqqFEmj43ql__________3zF__________mzu6G00"
2012,"Тендеры газа!","www.ros-tenders.ru","http://bs.yandex.ru/count/IoxrOVln2UK40000gOA0ZhO3s6m5XPmf39K2cm5kGxS2A04pYB-xXu44YVDg1trZco4Q3vW5dQy9UmMcHugrjtQP0hss5RxK0ge1fQFPSmMyhBFS0eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z9331RQOkW6ra7S1e9331Q-GmmMpa7S1j91t0TcLcWdQa742b9CyKwU3XwYtXHjm0g7utjzMsqzuTWMZ0QJ0000040okwNq2ly-o8RAn0xAe4G02kQy9UmN1__________yFml1y-jD3piBH0zB__________m_J__________yFV1m0"
2012,"Газ в России","www.benzol.ru","http://bs.yandex.ru/count/IoxrOLjp_xK40000gOA0ZhO3s6m5XPmf39K2cm5kGxS2A04qYBQ50b81YQETeFYO1vsjR7K4fXIAhnx1oRsnAca30Qe1fQVVjGAyhX770eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z91n0g2GuWIla742sP3Y19ISngAdax81gB10MNC7eVZUtrRRJtXs1QC1fC00000G3AxfVGA_px8Xih41igYH00AvhMnr1C7__________m_2y7pwqqFEmj43n075Zm_I__________yFq___________3tWQ"
2013,"Таможенное оформление","Реклама · alet-broker.ru","http://bs.yandex.ru/count/LWWghRZFTT040000gOA0ZhO3s6m5XPmf39K1cm9kGxS18uYo_zh61ecwGhoS0vX8dQXmMHMcWmYAleDAQGIziVpjPGIg0QMYzL47lAXFJWUD0P6qZcXl2u-urI1439-zp1sa0fE53Pa5GeoJyKcsd2uMjPZC4g2RS8Qla_59iv0k8hIOp1BPct26sf0k8fISdLIdW1sek8whZGAXwSLrwOt24HIZ0QJ000004Gokxtx2Es2r8RAn0RAW4002kQXmMHN1__________yFml1y-jD3piBH0yMF3zB__________m_J__________yFUHm0"
2013,"Экспорт в Европу","Реклама · btline.info","http://bs.yandex.ru/count/LWWghP6pflW40000gOA0ZhO3s6m5XPmf39K1cm9kGxS18pA8ix5ByGA9fLI06PW7dQeZhWUcBegq_PAz0Rsy4Dq40ge1fQf6pWED0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoTn1ssbEu8jPYH1w2G62wldSGTiv2u2xIOaGVPa1Wksf2u2vIRTtsdY4Uea6GseUd5TUcDmX4Kem6am000014Chkz-mZjWjI6oiG6oe3000hcg8wu7mV__________3yBmVFhJGyx2qGF40SMC3zB__________m_J__________yFUni0"
2013,"Экспорт из России","Реклама · globusved.ru","http://bs.yandex.ru/count/LWWghKKzPxe40000gOA0ZhO3s6m5XPmf39K1cm9kGxS18pE8l8Jja0M9kZRFO0AO1vsWuZ0JfbYAl9ok4mAzkjKkMGAg0QMa5Si4lANEqGID0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoGKmUWa4mThv1J1zcGJ1sKcD-jfvAL0QYrmwXR0w7fnNNfZS8H5AC1fC00000H3AxlVi8xOBKXih41ig0G00AveE8m4y7__________m_2y7pwqqFEmj43n075Zm_I__________yFq___________3tWQ"
2013,"Экспорт Российской Федерации ...","www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm","http://www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm"
2013,"Экспорт природного газа из России","www.newsruss.ru/doc/index.php/Экспорт_природного...","http://www.newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B0%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2013,"Россия топит мир: экспорт нефти ...","www.rbc.ru/economics/07/02/2012/636603.shtml","http://www.rbc.ru/economics/07/02/2012/636603.shtml"
2013,"Внешняя торговля России ...","https://ru.wikipedia.org/wiki/Внешняя_торговля...","https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D1%8F%D1%8F_%D1%82%D0%BE%D1%80%D0%B3%D0%BE%D0%B2%D0%BB%D1%8F_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2013,"ООО «Газпром экспорт»","www.gazpromexport.ru/statistics","http://www.gazpromexport.ru/statistics/"
2013,"Экспорт газа из России в 2014 году ...","www.interfax.ru/business/417984","http://www.interfax.ru/business/417984"
2013,"Газовый экспорт-импорт в мире ...","ria.ru/gas_spravki/20090116/159364266.html","http://ria.ru/gas_spravki/20090116/159364266.html"
2013,"Экспорт нефти из России — Documentation","newsruss.ru/doc/index.php/Экспорт_нефти_из_России","http://newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BD%D0%B5%D1%84%D1%82%D0%B8_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2013,"Реферат: Экспорт нефти и газа в ...","www.bestreferat.ru/referat-70060.html","http://www.bestreferat.ru/referat-70060.html"
2013,"Экспорт Российской Федерации ...","www.cbr.ru/statistics/print.aspx?file=credit_statistics/Liquefied...","http://www.cbr.ru/statistics/print.aspx?file=credit_statistics/Liquefied-Gas.htm&pid=svs&sid=ITM_20011"
2013,"Хотите подключить газ?","dokagaz.ru","http://bs.yandex.ru/count/LWWghL4J-sC40000gOA0ZhO3s6m5XPmf39K2cm5kGxS2A068kKSgi0Q9yvA4Pf-Wc4K5c0UTgpuT4QPzYgy2ESwziJk1206g0QMjUBu2ZG6Hj8veRmkJXGsP1KACbRvEjfYV5xMG1HIWaxHFhvM-JhEOGnIqa0KKsPEqJzgOGnIKceOjfum9gA77tIQXwSLrwOt24HIZ0QJ000004Gokxtx2Es2r8RAn0xAe4G02kQi-7H71__________yFml1y-jD3piBH0yG1nOyFql__________3zF__________mzy6W00"
2013,"Расчет расхода газа для ТУ","stm-m.ru","http://bs.yandex.ru/count/LWWghR_tKrK40000gOA0ZhO3s6m5XPmf39K2cm5kGxS2A04oYBqwYT02YVDg1trZco4Q3vW7dPev1wOiYhARPAq3lRKmRSy3gW6bf-QL1eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z91J1w2GfWwla5C7sP1g69INPMEdZs-ee5DQ1w7fnNNfZS8H5AC1fC00000H3AxlVi8xOBKXih43igWH00AvcZa7mV__________3yBmVFhJGyx2qGFI__________yFq___________3tyO"
2013,"Тендеры газа!","www.ros-tenders.ru","http://bs.yandex.ru/count/LWWghOkleFS40000gOA0ZhO3s6m5XPmf39K2cm5kGxS2A04pYB-xXu44YVDg1trZco4Q3vW5dQy9UmMcHugrjtQP0hss5RxK0ge1fQFPSmMyhBFS0eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z9331RQOkW6ra7S1e9331Q-GmmMpa7S1j91t0TcLcWdQa742b9CyKwU3XwYtXHjm0g7fnNNfZS8H5AC1fC00000H3AxlVi8xOBKXih43igWH00Avhmbx1S7__________m_2y7pwqqFEmj43ql__________3zF__________mzx7000"
2013,"Газ в России","www.benzol.ru","http://bs.yandex.ru/count/LWWghIOJeDG40000gOA0ZhO3s6m5XPmf39K2cm5kGxS2A04qYBQ50b81YQETeFYO1vsjR7K4fXIAhnx1oRsnAca30Qe1fQVVjGAyhX770eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z91n0g2GuWIla742sP3Y19ISngAdax81gB10MNC7eUd5TUcDmX4Kem6am000014Chkz-mZjWjI6oiG6og9400hcjR7K4mV__________3yBmVFhJGyx2qGF40SMF3zB__________m_J__________yFVna0"
2014,"Таможенное оформление","Реклама · alet-broker.ru","http://bs.yandex.ru/count/34xSKRE3n7q40000gOA0ZhS3s6m5XPmf39K1cm9kGxS18uYo_zh61ecwGhoS0vX8dQXmMHMcWmYAleDAQGIziVpjPGIg0QMYzL47lAXFJWUD0P6qZcXl2u-urI1439-zp1sa0fE53Pa5GeoJyKcsd2uMjPZC4g2RS8Qla_59iv0k8hIOp1BPct26sf0k8fISdLIdW1sek8whZGAX_JEWaOHzaFG3em6am00001iChk_SW8EMjo6oiG6oe1000hceS5aLmV__________3yBmVFhJGyx2qGF5Zm_I__________yFq___________3teS"
2014,"Экспорт в Европу","Реклама · btline.info","http://bs.yandex.ru/count/34xSKGCZlJW40000gOA0ZhS3s6m5XPmf39K1cm9kGxS18pA8ix5ByGA9fLI06PW7dQeZhWUcBegq_PAz0Rsy4Dq40ge1fQf6pWED0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoTn1ssbEu8jPYH1w2G62wldSGTiv2u2xIOaGVPa1Wksf2u2vIRTtsdY4Uea6GseVqpe964VP3q0wC1fC00000R3Axlt823bhSXih41ig0m00AvgYEk1y7__________m_2y7pwqqFEmj43n075Z0_I__________yFq___________3tmR"
2014,"Экспорт из России","Реклама · globusved.ru","http://bs.yandex.ru/count/34xSKUk7hw440000gOA0ZhS3s6m5XPmf39K1cm9kGxS18pE8l8Jja0M9kZRFO0AO1vsWuZ0JfbYAl9ok4mAzkjKkMGAg0QMa5Si4lANEqGID0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoGKmUWa4mThv1J1zcGJ1sKcD-jfvAL0QYrmwXR0w7zCw2HX7sGz0EZ0QJ000006mokxzo0WvQt8RAn0RAW4002kQ3YC1F1__________yFml1y-jD3piBH0yG1nOyFql__________3zF__________mzv6W00"
2014,"Экспорт Российской Федерации ...","www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm","http://www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm"
2014,"Экспорт природного газа из России","www.newsruss.ru/doc/index.php/Экспорт_природного...","http://www.newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B0%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2014,"Россия топит мир: экспорт нефти ...","www.rbc.ru/economics/07/02/2012/636603.shtml","http://www.rbc.ru/economics/07/02/2012/636603.shtml"
2014,"Внешняя торговля России ...","https://ru.wikipedia.org/wiki/Внешняя_торговля...","https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D1%8F%D1%8F_%D1%82%D0%BE%D1%80%D0%B3%D0%BE%D0%B2%D0%BB%D1%8F_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2014,"ООО «Газпром экспорт»","www.gazpromexport.ru/statistics","http://www.gazpromexport.ru/statistics/"
2014,"Экспорт газа из России в 2014 году ...","www.interfax.ru/business/417984","http://www.interfax.ru/business/417984"
2014,"Газовый экспорт-импорт в мире ...","ria.ru/gas_spravki/20090116/159364266.html","http://ria.ru/gas_spravki/20090116/159364266.html"
2014,"Экспорт нефти из России — Documentation","newsruss.ru/doc/index.php/Экспорт_нефти_из_России","http://newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BD%D0%B5%D1%84%D1%82%D0%B8_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2014,"Реферат: Экспорт нефти и газа в ...","www.bestreferat.ru/referat-70060.html","http://www.bestreferat.ru/referat-70060.html"
2014,"Экспорт Российской Федерации ...","www.cbr.ru/statistics/print.aspx?file=credit_statistics/Liquefied...","http://www.cbr.ru/statistics/print.aspx?file=credit_statistics/Liquefied-Gas.htm&pid=svs&sid=ITM_20011"
2014,"Хотите подключить газ?","dokagaz.ru","http://bs.yandex.ru/count/34xSKUjs7L840000gOA0ZhS3s6m5XPmf39K2cm5kGxS2A068kKSgi0Q9yvA4Pf-Wc4K5c0UTgpuT4QPzYgy2ESwziJk1206g0QMjUBu2ZG6Hj8veRmkJXGsP1KACbRvEjfYV5xMG1HIWaxHFhvM-JhEOGnIqa0KKsPEqJzgOGnIKceOjfum9gA77tIQX_JEWaOHzaFG3em6am00001iChk_SW8EMjo6oiGEog1400hchFXqHmV__________3yBmVFhJGyx2qGF40SMF3zB__________m_J__________yFVHe0"
2014,"Расчет расхода газа для ТУ","stm-m.ru","http://bs.yandex.ru/count/34xSKH5fAbq40000gOA0ZhS3s6m5XPmf39K2cm5kGxS2A04oYBqwYT02YVDg1trZco4Q3vW7dPev1wOiYhARPAq3lRKmRSy3gW6bf-QL1eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z91J1w2GfWwla5C7sP1g69INPMEdZs-ee5DQ1w7zCw2HX7sGz0EZ0QJ000006mokxzo0WvQt8RAn0xAe4G02kPev1y7__________m_2y7pwqqFEmj43ql__________3zF__________mzu6G00"
2014,"Тендеры газа!","www.ros-tenders.ru","http://bs.yandex.ru/count/34xSKK7ViVe40000gOA0ZhS3s6m5XPmf39K2cm5kGxS2A04pYB-xXu44YVDg1trZco4Q3vW5dQy9UmMcHugrjtQP0hss5RxK0ge1fQFPSmMyhBFS0eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z9331RQOkW6ra7S1e9331Q-GmmMpa7S1j91t0TcLcWdQa742b9CyKwU3XwYtXHjm0g7zCw2HX7sGz0EZ0QJ000006mokxzo0WvQt8RAn0xAe4G02kQy9UmN1__________yFml1y-jD3piBH0zB__________m_J__________yFV1m0"
2014,"Газ в России","www.benzol.ru","http://bs.yandex.ru/count/34xSKT1ogqK40000gOA0ZhS3s6m5XPmf39K2cm5kGxS2A04qYBQ50b81YQETeFYO1vsjR7K4fXIAhnx1oRsnAca30Qe1fQVVjGAyhX770eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z91n0g2GuWIla742sP3Y19ISngAdax81gB10MNC7eVqpe964VP3q0wC1fC00000R3Axlt823bhSXih41igYH00AvhMnr1C7__________m_2y7pwqqFEmj43n075Zm_I__________yFq___________3tWQ"
2015,"Таможенное оформление","Реклама · alet-broker.ru","http://bs.yandex.ru/count/0CqaEe9K2ty40000gOA0ZhW3s6m5XPmf39K1cm9kGxS18uYo_zh61ecwGhoS0vX8dQXmMHMcWmYAleDAQGIziVpjPGIg0QMYzL47lAXFJWUD0P6qZcXl2u-urI1439-zp1sa0fE53Pa5GeoOo4ssd5KNjPZ64w2RS8QlcCXDiv0k8hIOnXFPct26sf0k8fILw7odav02gBYEguq2eVUk6LNWFLt82AC1fC00000X1AxX-a0oTxeXih41ig0G00Avg71P5S7__________m_2y7pwqqFEmj43nOyFql__________3zF__________mzx7000"
2015,"Экспорт из России","Реклама · globusved.ru","http://bs.yandex.ru/count/0CqaEeAP9Me40000gOA0ZhW3s6m5XPmf39K1cm9kGxS18pA8l8Jja0M9kZRFO0AO1vsWuZ0JfbYAl9ok4mAzkjKkMGAg0QMa5Si4lANEqGID0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoGsngWa4mThv3R6jcGJ1sKaURBfvHV3gYrmwXR0w7thXbLu3rTo0YZ0QJ000008GIkuVf0CdUw8RAn0RAW4002kQ3YC1F1__________yFml1y-jD3piBH0yG1nOyFql__________3zF__________mzv6W00"
2015,"Хотите подключить газ?","Реклама · dokagaz.ru","http://bs.yandex.ru/count/0CqaEfMJyxK40000gOA0ZhW3s6m5XPmf39K1cm9kGxS18pE8kKSgi0Q9yvA4Pf-Wc4K5c0UTgpuT4QPzYgy2ESwziJk1206g0QMjUBu2ZG6Hj8veRmkJXGsP1KACbJX3jfWg5BMG5n6WaxHFhvKuGxEOGnIqa1SHsPEqJzgOGnIKahrcfvUY0gYXnzqceVUk6LNWFLt82AC1fC00000X1AxX-a0oTxeXih43ig0G00AvgpuT4S7__________m_2y7pwqqFEmj43n075Zm_I__________yFq___________3tuQ"
2015,"Экспорт Российской Федерации ...","www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm","http://www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm"
2015,"Экспорт природного газа из России","www.newsruss.ru/doc/index.php/Экспорт_природного...","http://www.newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B0%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2015,"Россия топит мир: экспорт нефти ...","www.rbc.ru/economics/07/02/2012/636603.shtml","http://www.rbc.ru/economics/07/02/2012/636603.shtml"
2015,"Внешняя торговля России ...","https://ru.wikipedia.org/wiki/Внешняя_торговля...","https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D1%8F%D1%8F_%D1%82%D0%BE%D1%80%D0%B3%D0%BE%D0%B2%D0%BB%D1%8F_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2015,"ООО «Газпром экспорт»","www.gazpromexport.ru/statistics","http://www.gazpromexport.ru/statistics/"
2015,"Экспорт газа из России в 2014 году ...","www.interfax.ru/business/417984","http://www.interfax.ru/business/417984"
2015,"Газовый экспорт-импорт в мире ...","ria.ru/gas_spravki/20090116/159364266.html","http://ria.ru/gas_spravki/20090116/159364266.html"
2015,"Экспорт нефти из России — Documentation","newsruss.ru/doc/index.php/Экспорт_нефти_из_России","http://newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BD%D0%B5%D1%84%D1%82%D0%B8_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2015,"Реферат: Экспорт нефти и газа в ...","www.bestreferat.ru/referat-70060.html","http://www.bestreferat.ru/referat-70060.html"
2015,"Экспорт Российской Федерации ...","www.cbr.ru/statistics/print.aspx?file=credit_statistics/Liquefied...","http://www.cbr.ru/statistics/print.aspx?file=credit_statistics/Liquefied-Gas.htm&pid=svs&sid=ITM_20011"
2015,"Экспорт в Европу","btline.info","http://bs.yandex.ru/count/0CqaEgsyR-q40000gOA0ZhW3s6m5XPmf39K2cm5kGxS2A068ix5ByGA9fLI06PW7dQeZhWUcBegq_PAz0Rsy4Dq40ge1fQf6pWED0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoOAXIsd0m6jPWW1Q2G62wlc2eKiv2u2xIO80NPa1Wksf2u2vIQlwQdbAW4g91aDg7thXbLu3rTo0YZ0QJ000008GIkuVf0CdUw8RAn0RAeCG02kQeZhWV1__________yFml1y-jD3piBH0yG1nOmFql__________3zF__________mzz6m00"
2015,"Генератор кислородный домашний!","www.oxyhealth.ru","http://bs.yandex.ru/count/0CqaEl3Ia-a40000gOA0ZhW3s6m5XPmf39K2cm5kGxS2A04oYBHbVO42YVDg1trZco4Q3vW7dQSrrGEc9ugwXWcv0hs_G6pn0ge1fQYKc0Myev9m1Oq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z9Z8JRQSLHUrcCOJe918Yg-Oo4spa2WZj9Z64zcR3i3QaDGmb9e5DQU2PwYzVLmL0w7thXbLu3rTo0YZ0QJ000008GIkuVf0CdUw8RAn0xAe4G02kQSrrGF1__________yFml1y-jD3piBH0yMF3zB__________m_J__________yFVnm0"
2015,"Расчет расхода газа для ТУ","stm-m.ru","http://bs.yandex.ru/count/0CqaEfVkf_G40000gOA0ZhW3s6m5XPmf39K2cm5kGxS2A04pYBqwYT02YVDg1trZco4Q3vW7dPev1wOiYhARPAq3lRKmRSy3gW6bf-QL1eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z9342Q2GfWwlaCG9sP1g69ISrfQdbGuAgA1JMWUXzwuPLU0zNSW8em6am0000244hk7wG39tkY6oiGEog1400hcQEGV1__________yFml1y-jD3piBH0zB__________m_J__________yFUHa0"
2015,"Нужен магистральный газ?!","gazvk.ru","http://bs.yandex.ru/count/0CqaEYaDBbG40000gOA0ZhW3s6m5XPmf39K2cm5kGxS2A04qYBqTi543YVmjUgi2SpXE29W7dQ77PXMcD8giH3XJlQ-vx6-g0QMYQCO1ZG6Hj8veRmkFluVplG-VljyeGWwJXGsP1KACdJuIjfHv1RMOemIWa9uvhvq-4hEGfWwqcAC4sPsVKTgOm1IKaMDefvzD0wYkRpVNeVUk6LNWFLt82AC1fC00000X1AxX-a0oTxeXih43igWH00AveSTc5S7__________m_2y7pwqqFEmj43n075Zm_I__________yFq___________3teS"
2015,"Автомобиль ГАЗ","irr.ru","http://bs.yandex.ru/count/0CqaEhkRxDy40000gOA0ZhW3s6m5XPmf39K2cm9kGxS2A04rYB-Fzo03YRGrxUy2c8iSdPEE0gOnYhlOmfG1lRzLhD81gW6bgtG41BoZFGG4ZG6Hj8veRmkFie9hemgVl45Pd0QJXGsP1KACdNiCjfo-0xMOB0EWc6SEhvrx3BEOgGEqc2m3sPXd3jgOgGEKcdO6fvmn0gYmG5bp1w7thXbLu3rTo0YZ0QJ000008GIkuVf0CdUw8RAn0RAe4002kPEE0i7__________m_2y7pwqqFEmj43nOyFql__________3zF__________mzx7000"
2015,"Газ в России","www.benzol.ru","http://bs.yandex.ru/count/0CqaEl3jC5K40000gOA0ZhW3s6m5XPmf39K2cm9kGxS2A04sYBQ50b81YQETeFYO1vsjR7K4fXIAhnx1oRsnAca30Qe1fQVVjGAyhX770eq1aRIEQ6yBZx-7yxqFdxxVA48EauKDcGL2Z93Y1A2GuWIlaE84sP3Y19IKMHUddjq7gB10MNC7eVUk6LNWFLt82AC1fC00000X1AxX-a0oTxeXih41igYG00AvhMnr1C7__________m_2y7pwqqFEmj43n075Zm_I__________yFq___________3tWQ"
2015,"Машинки ГАЗ Технопарк выгодно!","babadu.ru","http://bs.yandex.ru/count/0CqaEbXyPGu40000gOA0ZhW3s6m5XPmf39K2cm9kGxS2A04tYBkLqe86YVgjOOrmkPZY1fW7dQBGEXMcSOgw_vzi0xsvFTsM0we1fQyML0QyhH0s1uq1aRIEQ6yBZxZL84GCdxtC7QG2auKDcGL2Z9ZX0hQ4tRM8kw2OuGAlcE42iuYxj8YxsPZX0jg8kvINm0kdcoy6gA1-N36XzwuPLU0zNSW8em6am0000244hk7wG39tkY6oiGEog1000hcYq3eLmV__________3yBmVFhJGyx2qGFI__________yFq___________3tyR"
2015,"Рынок газа","www.marketing.vc","http://bs.yandex.ru/count/0CqaEZ4vlfe40000gOA0ZhW3s6m5XPmf39K2cm9kGxS2A04u0OYxvrLX18ca_bjnc0UTcHkKfaMAfqkhDRsXnaH7gW6bfaHu0Oq1aRIEQ6yBZxZL84GCdxtC7QG2auKDcGL2Z91n0g2GSGAla742sP1n0fIOYnMddVW7gA22tWYXzwuPLU0zNSW8em6am0000244hk7wG39tkY6oiG6og1000hcP6vJ1__________yFml1y-jD3piBH0yMF3zB__________m_J__________yFVXW0"
2016,"Таможенное оформление","Реклама · alet-broker.ru","http://bs.yandex.ru/count/A659slCZ4YW40000gOA0ZhW3s6m5XPmf39K1cm9kGxS18uYo_zh61ecwGhoS0vX8dQXmMHMcWmYAleDAQGIziVpjPGIg0QMYzL47lAXFJWUD0P6qZcXl2u-urI1439-zp1sa0fE53Pa5GeoJ2NYsd08ajPY47g2RS8Qlambuiv0k8hIOX1xPct26sf0k8fISdLIdZ16ek8whZGAXzzjaD0cWXeeDem6am00001q4hkc3GWuOl26oiG6oe1000hceS5aLmV__________3yBmVFhJGyx2qGF5Zm_I__________yFq___________3teS"
2016,"Экспорт в Европу","Реклама · btline.info","http://bs.yandex.ru/count/A659seHyQme40000gOA0ZhW3s6m5XPmf39K1cm9kGxS18pA8ix5ByGA9fLI06PW7dQeZhWUcBegq_PAz0Rsy4Dq40ge1fQf6pWED0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoOSoMsb3mBjPY52Q2G62wlc7Cbiv2u2xIOXGdPa1Wksf2u2vIRTtsdW3gea6GseVVRP3G9e8QA3QC1fC00000T1AxfWq8E6BmXih41ig0m00AvgYEk1y7__________m_2y7pwqqFEmj43n075Z0_I__________yFq___________3tmR"
2016,"Экспорт из России","Реклама · globusved.ru","http://bs.yandex.ru/count/A659skBmRR440000gOA0ZhW3s6m5XPmf39K1cm9kGxS18pE8l8Jja0M9kZRFO0AO1vsWuZ0JfbYAl9ok4mAzkjKkMGAg0QMa5Si4lANEqGID0P6qZcXl2u-u3P9T29-u7-LS1PE53Pa5GeoGKmUWa4mThv1J1zcGJ1sKcD-jfvYL0QYrmwXR0w7tssGq2Q26YWsZ0QJ000007GIkwOD23XYy8RAn0RAW4002kQ3YC1F1__________yFml1y-jD3piBH0yG1nOyFql__________3zF__________mzv6W00"
2016,"Экспорт Российской Федерации природного газа | Банк России","www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm","http://www.cbr.ru/statistics/credit_statistics/print.asp?file=gas.htm"
2016,"Экспорт природного газа из России — Documentation","www.newsruss.ru/doc/index.php/Экспорт_природного...","http://www.newsruss.ru/doc/index.php/%D0%AD%D0%BA%D1%81%D0%BF%D0%BE%D1%80%D1%82_%D0%BF%D1%80%D0%B8%D1%80%D0%BE%D0%B4%D0%BD%D0%BE%D0%B3%D0%BE_%D0%B3%D0%B0%D0%B7%D0%B0_%D0%B8%D0%B7_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2016,"Россия топит мир: экспорт нефти и газа из РФ снова бьет ...","www.rbc.ru/economics/07/02/2012/636603.shtml","http://www.rbc.ru/economics/07/02/2012/636603.shtml"
2016,"Внешняя торговля России — Википедия","https://ru.wikipedia.org/wiki/Внешняя_торговля...","https://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B5%D1%88%D0%BD%D1%8F%D1%8F_%D1%82%D0%BE%D1%80%D0%B3%D0%BE%D0%B2%D0%BB%D1%8F_%D0%A0%D0%BE%D1%81%D1%81%D0%B8%D0%B8"
2016,"ООО «Газпром экспорт»","www.gazpromexport.ru/statistics","http://www.gazpromexport.ru/statistics/"
2016,"Экспорт газа из России в 2014 году снизился на 6,7%","www.interfax.ru/business/417984","http://www.interfax.ru/business/417984"
2016,"Газовый экспорт-импорт в мире. Справка | РИА Новости","ria.ru/gas_spravki/20090116/159364266.html","http://ria.ru/gas_spravki/20090116/159364266.html"
